date,cost,cost_electricity,cost_degradation,cost_baseline,saving_electricity,saving_net,s_final,year,month
2022-01-01,0.45496994229236626,0.3404610279098718,0.11450891438249443,0.9900608265496011,0.6495997986397293,0.5350908842572348,1.5482621622407784,2022,1
2022-01-02,0.47336817710698786,0.3733681771069879,0.1,0.5190745971363444,0.14570642002935652,0.04570642002935654,1.0,2022,1
2022-01-03,0.18563468492412766,0.0010193003294010922,0.18461538459472657,0.8730945801669185,0.8720752798375174,0.6874598952427908,2.090854938080038,2022,1
2022-01-04,1.8960576842020647,1.6338188117448413,0.2622388724572234,1.4848991319940552,-0.14891967975078613,-0.41115855220800945,6.95255606705633,2022,1
2022-01-05,0.535624403850616,0.47311273343164023,0.06251167041897582,1.5345054191922722,1.061392685760632,0.9988810153416562,2.0908549390685183,2022,1
2022-01-06,3.5326117728231643,3.2268839300309127,0.3057278427922516,2.0143381828897167,-1.212545747141196,-1.5182735899334476,9.99867411675746,2022,1
2022-01-07,0.19647137467474285,0.19644417706976766,2.7197604975199853e-05,1.8636673050393424,1.6672231279695748,1.6671959303645996,2.5560628233823417,2022,1
2022-01-08,2.8459446413252785,2.5613305788252783,0.2846140625,1.8215008480207113,-0.7398297308045669,-1.0244437933045671,9.999935546875,2022,1
2022-01-09,0.19677753508834267,0.19677621297295805,1.3221153846032509e-06,1.5921042607396096,1.3953280477666516,1.395326725651267,2.5614542459771257,2022,1
2022-01-10,3.725746218657245,3.427074860471924,0.29867135818532103,2.4822593730844558,-0.9448154873874683,-1.2434868455727894,9.942392744663143,2022,1
2022-01-11,1.4945612348146946,1.3933795475257407,0.10118168728895391,2.3768594859870067,0.983479938461266,0.8822982511723121,7.276364937729001,2022,1
2022-01-12,2.650975324834157,2.444290727502597,0.2066845973315605,2.226672970092038,-0.2176177574105589,-0.4243023547421192,9.936481049786988,2022,1
2022-01-13,1.3672026298989828,1.25876129365521,0.10844133624377282,2.0044817067028826,0.7457204130476727,0.6372790768038998,7.276362772315636,2022,1
2022-01-14,1.8576730318129235,1.701803550219739,0.1558694815931844,2.0379456980884063,0.33614214786866725,0.18027266627548277,7.27636493771273,2022,1
2022-01-15,0.866092604558026,0.7953982387858124,0.07069436577221355,2.2758741090000236,1.4804758702142111,1.4097815044419977,1.0,2022,1
2022-01-16,3.5004164080855666,3.203959368443646,0.29645703964192055,1.9093538382061186,-1.2946055302375274,-1.591062569879448,9.912342366682427,2022,1
2022-01-17,0.7637297567427463,0.7268190347797653,0.03691072196298112,1.940038901416929,1.2132198666371639,1.1763091446741827,5.2570211034509855,2022,1
2022-01-18,2.4343210513829785,2.232730047980885,0.20159100340209318,2.236874955218459,0.004144907237573658,-0.1974460961645197,6.952556048321794,2022,1
2022-01-19,1.7565544472568908,1.5710779868338316,0.1854764604230592,1.7469631265435737,0.17588513970974207,-0.009591320713317142,9.268590035684248,2022,1
2022-01-20,0.6802066915596859,0.6141092577378893,0.0660974338217967,1.6789468604560112,1.064837602718122,0.9987401688963252,4.727694597450692,2022,1
2022-01-21,2.0533476295776993,1.837717489661724,0.21563013991597532,1.772264873028686,-0.06545261663303803,-0.28108275654901327,7.2467361503186725,2022,1
2022-01-22,0.7723645313926082,0.7109445423134209,0.06141998907918728,2.03673547831492,1.325790936001499,1.2643709469223117,1.0,2022,1
2022-01-23,1.9420395313122345,1.7595395313122346,0.1825,1.8894004886069153,0.12986095729468072,-0.05263904270531916,1.642319464847985,2022,1
2022-01-24,3.0716293952309046,2.800189794527279,0.27143960070362566,2.3422662491161343,-0.4579235454111448,-0.7293631461147703,7.276364936879089,2022,1
2022-01-25,3.0942823804270816,2.90156205472835,0.19272032569873138,2.8031123349340885,-0.09844971979426154,-0.2911700454929931,9.998876497301621,2022,1
2022-01-26,1.8733128700768944,1.749873624002337,0.12343924607455752,2.042924342074303,0.2930507180719659,0.16961147199740845,9.999999670196242,2022,1
2022-01-27,1.2534870557624946,1.1534870489972893,0.10000000676520529,1.8967392743077407,0.7432522253104514,0.6432522185452461,7.472540834544877,2022,1
2022-01-28,1.7240395024875599,1.5721941862857534,0.15184531620180652,2.033683486069511,0.46148929978375786,0.30964398358195133,6.952556096069598,2022,1
2022-01-29,1.0885910781828665,0.9056972648145385,0.1828938133683281,1.1765610790684318,0.2708638142538933,0.08797000088556528,9.626476360352488,2022,1
2022-01-30,0.5896674593967947,0.5531649194190477,0.036502539977747016,1.8823597002575452,1.3291947808384976,1.2926922408607506,3.88026809829578,2022,1
2022-01-31,1.1817342628195688,1.056201300739562,0.12553296208000678,1.972859543509635,0.9166582427700729,0.7911252806900662,2.0908549387832283,2022,1
2022-02-01,3.226435985790842,2.949797406586801,0.2766385792040407,1.85214681201485,-1.0976505945719508,-1.3742891737759917,9.999990314484204,2022,2
2022-02-02,0.10760773152763019,0.10760753285038313,1.9867724706301716e-07,1.7819834164616242,1.674375883611241,1.674375684933994,1.7670460980444167,2022,2
