date,cost,cost_baseline,saving,s_final,year,month
2022-03-17,1.7083519838214782,2.327913289068778,0.6195613052472997,0.0,2022,3
2022-03-18,1.8313557104285771,2.113359863914178,0.2820041534856008,0.0,2022,3
2022-03-19,-0.24878249933201663,0.9049474165080833,1.1537299158401,5.0202125,2022,3
2022-03-20,0.24296484226958265,1.482691945099883,1.2397271028303003,0.0,2022,3
2022-03-21,1.4413614333083564,2.1484719157908776,0.7071104824825212,0.0,2022,3
2022-03-22,1.7026330205073372,2.247995425524267,0.5453624050169297,0.0,2022,3
2022-03-23,1.668783904108941,2.269688373991001,0.6009044698820603,0.0,2022,3
2022-03-24,1.8263118075485194,2.32112883606842,0.4948170285199007,0.0,2022,3
2022-03-25,1.4894738313070242,2.289167029641625,0.799693198334601,0.0,2022,3
2022-03-26,0.02479856271561827,1.6200471641995184,1.5952486014839002,5.0284129,2022,3
2022-03-28,0.6849986916891685,2.1958467083539674,1.510848016664799,0.0,2022,3
2022-03-29,2.052977446718403,2.3891587697627026,0.3361813230442996,0.0,2022,3
2022-03-30,2.1135806380729703,2.572743987859071,0.45916334978610074,0.0,2022,3
2022-03-31,1.6193577892090123,2.5580935491151124,0.9387357599061001,0.0,2022,3
2022-04-01,1.306153680113824,2.0512183211022235,0.7450646409883994,0.0,2022,4
2022-04-02,1.452265350582391,2.3685881069938906,0.9163227564114995,0.0,2022,4
2022-04-03,2.3533380751961754,2.737567368108974,0.3842292929127984,0.0,2022,4
2022-04-04,1.7164345666264273,2.2007210147532272,0.4842864481267999,0.0,2022,4
2022-04-05,0.18018607094868366,2.0559464123902838,1.8757603414416,0.0,2022,4
2022-04-06,0.4740802320333573,1.2589036354801575,0.7848234034468002,0.0,2022,4
2022-04-07,-0.04097427490745184,0.9110102629079475,0.9519845378153994,0.0,2022,4
2022-04-08,0.368047021243095,2.2536104849482954,1.8855634637052003,0.0,2022,4
2022-04-09,0.08658035055626634,1.3220518393523661,1.2354714887960998,5.5493106,2022,4
2022-04-10,0.15075218639803412,1.6256840915840338,1.4749319051859997,0.0,2022,4
2022-04-11,1.854277431915827,2.235358943552129,0.381081511636302,0.0,2022,4
2022-04-12,1.3885792420975702,2.0507273399894705,0.6621480978919003,0.0,2022,4
2022-04-13,1.8568267132779577,2.297643733928458,0.4408170206505002,0.0,2022,4
2022-04-14,1.9191067894554936,2.2030655039552935,0.2839587144997999,0.0,2022,4
2022-04-15,1.6573118928385182,1.9360232428464175,0.27871135000789926,0.0,2022,4
2022-04-16,0.6171872829060379,1.413620975794038,0.796433692888,0.0,2022,4
2022-04-17,0.06586841347571415,0.8901243287775144,0.8242559153018002,4.9616649,2022,4
2022-04-18,0.21143837378244834,1.2425650740124483,1.03112670023,0.0,2022,4
2022-04-19,1.7130458580974632,2.0107836810256634,0.29773782292820017,0.0,2022,4
2022-04-20,1.5163818175994603,1.91408868672586,0.39770686912639963,0.0,2022,4
2022-04-21,1.601730134008302,1.8886475068922015,0.2869173728838994,0.0,2022,4
2022-04-22,1.2292436740346204,1.6169273893718206,0.38768371533720014,0.0,2022,4
2022-04-23,-0.551655114309928,0.6197860752986721,1.1714411896086,6.0628139,2022,4
2022-04-24,-0.8854427839336299,0.6393001424598697,1.5247429263934995,6.3631431,2022,4
2022-04-25,0.5878436818087556,2.181149822315655,1.5933061405068996,0.0,2022,4
2022-04-26,1.7867720692976459,2.2471851433119463,0.4604130740143004,0.0,2022,4
2022-04-27,1.899077355840526,2.138350656839325,0.23927330099879907,0.0,2022,4
2022-04-28,1.9408834206871948,2.2368062362538943,0.2959228155666995,0.0,2022,4
2022-04-29,1.9500644405860912,2.20568141540509,0.2556169748189989,0.0,2022,4
2022-04-30,1.8693654144638256,2.143426297343025,0.2740608828791995,0.0,2022,4
2022-05-01,1.5952093240088465,1.8792104409527468,0.2840011169439003,0.0,2022,5
2022-05-02,1.8308045987387775,2.1067286355752777,0.27592403683650013,0.0,2022,5
2022-05-03,1.812192378921693,2.134286795257692,0.3220944163359991,0.0,2022,5
2022-05-04,1.860512378959625,2.202895600685425,0.3423832217257998,0.0,2022,5
2022-05-05,2.002694010005734,2.2607672189406345,0.2580732089349005,0.0,2022,5
2022-05-06,1.9149390272062794,2.1650206428636793,0.25008161565739995,0.0,2022,5
2022-05-07,1.9179403620079492,2.1095021749961496,0.1915618129882004,0.0,2022,5
2022-05-08,0.9326210373813734,1.5509941582241735,0.6183731208428002,0.0,2022,5
2022-05-09,1.7097017837716253,2.0790286248417247,0.3693268410700994,0.0,2022,5
2022-05-10,0.6591896946099969,1.5475966654497968,0.8884069708397999,0.0,2022,5
2022-05-11,0.38582009619001345,1.387923265414913,1.0021031692248994,6.1480766,2022,5
2022-05-12,0.314774934452587,1.7158746574424864,1.4010997229898994,0.0,2022,5
2022-05-13,0.7674678671024224,1.5584486218299225,0.7909807547275001,0.0,2022,5
2022-05-14,0.6162186270608251,1.5788730908645254,0.9626544638037003,0.0,2022,5
2022-05-15,0.738039837909295,1.3792931679037947,0.6412533299944998,0.0,2022,5
2022-05-16,1.2086048113650338,1.9457660859601331,0.7371612745950993,0.0,2022,5
2022-05-17,1.7386958993081532,2.2336191652580544,0.4949232659499012,0.0,2022,5
2022-05-18,1.6116489512989887,2.0537675198705885,0.4421185685715998,0.0,2022,5
2022-05-19,1.7253338977717978,2.123626038886698,0.3982921411149003,0.0,2022,5
2022-05-20,1.8567498351356404,2.0395219000009406,0.18277206486530018,0.0,2022,5
2022-05-21,0.8138854101781191,1.5500594833036192,0.7361740731255001,0.0,2022,5
2022-05-22,1.287623515433213,1.630841118496213,0.3432176030630001,0.0,2022,5
2022-05-23,1.6164528633561248,1.9328678434391258,0.31641498008300095,0.0,2022,5
2022-05-24,1.2958457880757839,1.7569338147344835,0.46108802665869963,0.0,2022,5
2022-05-25,0.9798177487593119,1.5538774989802122,0.5740597502209003,0.0,2022,5
2022-05-26,-0.2776702908958816,0.48644964772521787,0.7641199386210995,6.8878606,2022,5
2022-05-27,-0.7408472058534062,0.37062345096919364,1.1114706568225998,7.3860847,2022,5
2022-05-28,-0.36766520798891555,0.7331038251896844,1.1007690331786,6.6819406,2022,5
2022-05-29,0.41361228467994676,1.608569229959747,1.1949569452798001,0.0,2022,5
2022-05-30,1.9061742949473224,2.3052856874089227,0.3991113924616003,0.0,2022,5
2022-05-31,1.8108783574015028,2.1038728406486022,0.2929944832470994,0.0,2022,5
2022-06-01,1.8737709690667164,2.1648301283200166,0.2910591592533003,0.0,2022,6
2022-06-02,1.5676184493974872,1.8621277334762867,0.2945092840787995,0.0,2022,6
2022-06-03,1.3199531518923346,1.6488937922020344,0.3289406403096997,0.0,2022,6
2022-06-04,0.5731989003331337,1.4750785866735339,0.9018796863404002,0.0,2022,6
2022-06-05,1.1819339245571603,1.427669718486561,0.2457357939294007,0.0,2022,6
2022-06-06,-0.8705140846660397,0.6606643986697602,1.5311784833358,6.4586036,2022,6
2022-06-07,0.5184743280037851,1.8792167720463853,1.3607424440426001,0.0,2022,6
2022-06-08,1.6171227619246777,1.8232577338647773,0.20613497194009955,0.0,2022,6
2022-06-09,1.4752329774455544,1.7509651900489553,0.275732212603401,0.0,2022,6
2022-06-10,1.5340388415169761,1.8094197742569766,0.27538093274000053,0.0,2022,6
2022-06-11,-0.11544040867237304,0.9673840143565264,1.0828244230288995,6.6819406,2022,6
2022-06-12,-0.4564740178125055,0.9988358979046943,1.4553099157171998,6.3033226,2022,6
2022-06-13,0.3259661861043728,1.6972936282850728,1.3713274421807,0.0,2022,6
2022-06-14,1.6620953240246539,1.9911547637046532,0.3290594396799993,0.0,2022,6
2022-06-15,1.7265881941208354,2.1498561078217353,0.4232679137008999,0.0,2022,6
2022-06-16,1.9165634963640668,2.417401345689067,0.5008378493250003,0.0,2022,6
2022-06-17,2.111093102191809,2.7063041592815087,0.5952110570896996,0.0,2022,6
2022-06-18,1.835169453212479,2.4419719027243794,0.6068024495119004,0.0,2022,6
2022-06-19,1.023375660364302,1.6240608627453021,0.6006852023810001,0.0,2022,6
2022-06-20,2.1864501914381975,2.685687760966997,0.4992375695287996,0.0,2022,6
2022-06-21,2.3137281430732686,3.1739504792250695,0.8602223361518009,0.0,2022,6
2022-06-22,2.0731234807999224,2.9455659785545225,0.8724424977546001,0.0,2022,6
2022-06-23,2.5762301245185473,3.2088968366459496,0.6326667121274023,0.0,2022,6
2022-06-24,2.5042463079362167,2.9907463511930157,0.48650004325679896,0.0,2022,6
2022-06-25,2.3178028332880727,2.734977621394773,0.4171747881067005,0.0,2022,6
2022-06-26,1.7166456644344028,2.2538362308751023,0.5371905664406995,0.0,2022,6
2022-06-27,2.548708872429995,3.199164620700096,0.650455748270101,0.0,2022,6
2022-06-28,2.5155474820111907,3.34553145421409,0.8299839722028994,0.0,2022,6
2022-06-29,2.555968889196516,3.017869888971816,0.46190099977529986,0.0,2022,6
2022-06-30,2.806171530740341,3.5861398833667386,0.7799683526263976,0.0,2022,6
2022-07-01,2.511006513093946,3.073024275500247,0.5620177624063007,0.0,2022,7
2022-07-02,1.804108109113566,2.527724376497766,0.7236162673841999,0.0,2022,7
2022-07-03,1.2696254110939138,2.021334693183613,0.7517092820896993,0.0,2022,7
2022-07-04,2.5561420200577634,3.167328559689464,0.6111865396317007,0.0,2022,7
2022-07-05,2.787106780348468,3.214040851629267,0.42693407128079874,0.0,2022,7
2022-07-06,2.824412390354702,3.3987860994792025,0.5743737091245005,0.0,2022,7
2022-07-07,2.390235766421081,2.9161658045948813,0.5259300381738004,0.0,2022,7
2022-07-08,2.732900092786204,3.5874605110913036,0.8545604183050997,0.0,2022,7
2022-07-09,2.035266841884683,2.4761107211965827,0.44084387931189983,0.0,2022,7
2022-07-10,1.1738834005117016,2.0834220022200025,0.9095386017083009,0.0,2022,7
2022-07-11,2.7558928310782984,3.7756079311738997,1.0197151000956013,0.0,2022,7
2022-07-12,3.080667441295235,3.799840032975635,0.7191725916804002,0.0,2022,7
2022-07-13,2.8238512556486253,3.8168770406515264,0.9930257850029012,0.0,2022,7
2022-07-14,3.108729383747881,3.742926117916481,0.6341967341686003,0.0,2022,7
2022-07-15,3.0498462250514895,3.5923265989137887,0.5424803738622992,0.0,2022,7
2022-07-16,1.5515259306776958,2.353109074367296,0.8015831436896004,0.0,2022,7
2022-07-17,0.7678731219021379,2.0982932141121378,1.3304200922099998,0.61747728,2022,7
2022-07-18,2.6381003591902554,4.241490685139056,1.603390325948801,0.0,2022,7
2022-07-19,2.976296041571791,3.524073774347491,0.5477777327757001,0.0,2022,7
2022-07-20,2.5587936376374025,3.4648400209104007,0.9060463832729981,0.0,2022,7
2022-07-21,2.9850913191841424,3.4994088396509424,0.5143175204668,0.0,2022,7
2022-07-22,2.6779522690169926,3.4298185587622925,0.7518662897452999,0.0,2022,7
2022-07-23,3.013741538147145,3.3744907301959453,0.3607491920488002,0.0,2022,7
2022-07-24,0.11858769273738784,2.1246433260634876,2.0060556333261,6.3033226,2022,7
2022-07-25,0.6352963309903588,2.9449284967199585,2.3096321657295995,0.0,2022,7
2022-07-26,2.457486475123255,3.3280815769490557,0.8705951018258009,0.0,2022,7
2022-07-27,3.0534962909719927,3.822349833750093,0.7688535427781003,0.0,2022,7
2022-07-28,3.3875251333048593,4.09890781550786,0.7113826822030007,0.0,2022,7
2022-07-29,2.592225585672222,3.8688678449410223,1.2766422592688005,0.0,2022,7
2022-07-30,2.9467620255982845,3.8948018670873847,0.9480398414891003,0.0,2022,7
2022-07-31,2.473044810536225,3.1806638768609243,0.7076190663246993,0.0,2022,7
2022-08-01,3.278557421853985,4.056265513687581,0.7777080918335963,0.0,2022,8
2022-08-02,1.2703003133003024,2.871991434184802,1.6016911208844995,5.5563307,2022,8
2022-08-03,0.9900693413619419,3.269850856441342,2.2797815150794003,0.0,2022,8
2022-08-04,2.872914317263714,3.931274772227414,1.0583604549637,0.0,2022,8
2022-08-05,3.043407324605876,3.7151142974619757,0.6717069728560996,0.0,2022,8
2022-08-06,2.1024751029314217,2.9585916402049226,0.8561165372735009,0.0,2022,8
2022-08-07,1.1005389071533338,2.0802378314860346,0.9796989243327008,0.0,2022,8
2022-08-08,2.681621632680118,3.6101334477411173,0.9285118150609994,0.0,2022,8
2022-08-09,2.7493008360281608,3.490713205893761,0.7414123698656003,0.0,2022,8
2022-08-10,2.5661927861559075,3.3550318416032083,0.7888390554473008,0.0,2022,8
2022-08-11,2.9985189927360483,3.7883981052977487,0.7898791125617004,0.0,2022,8
2022-08-12,3.605934598540279,4.3436687604769775,0.7377341619366984,0.0,2022,8
2022-08-13,1.7535125637519904,3.7461633719233904,1.9926508081714,0.0,2022,8
2022-08-14,1.6609772543950474,3.108450494494348,1.4474732400993007,0.0,2022,8
2022-08-15,3.564585535770957,4.319291254838359,0.754705719067402,0.0,2022,8
2022-08-16,3.16985881577604,4.38138757970814,1.2115287639321002,0.0,2022,8
2022-08-17,4.164482526828247,5.547096171826548,1.382613644998301,0.0,2022,8
2022-08-18,4.23800969129547,5.49096908701927,1.2529593957238,0.0,2022,8
2022-08-19,4.432993909469981,5.074702752244984,0.6417088427750031,0.0,2022,8
2022-08-20,4.082544573306621,4.561009090227322,0.4784645169207007,0.0,2022,8
2022-08-21,1.8590863115907021,3.5926083332816017,1.7335220216908995,0.0,2022,8
2022-08-22,4.65965098911587,5.716809885611572,1.057158896495702,0.0,2022,8
2022-08-23,5.140030646424915,6.134548572878115,0.9945179264532005,0.0,2022,8
2022-08-24,5.062991353783527,6.173399420107828,1.1104080663243012,0.0,2022,8
2022-08-25,4.6548625977593945,5.950954418498796,1.2960918207394014,0.0,2022,8
2022-08-26,5.90046402816555,7.131212090885953,1.2307480627204024,0.0,2022,8
2022-08-27,5.554401564002628,6.35611443523593,0.8017128712333017,0.0,2022,8
2022-08-28,1.7412324966088604,3.8462336384919604,2.1050011418831,0.0,2022,8
2022-08-29,5.1669395410312315,6.432869583185729,1.2659300421544977,0.0,2022,8
2022-08-30,5.058365878056772,6.215688702655973,1.1573228245992002,0.0,2022,8
2022-08-31,4.306126477080913,5.149125081427812,0.8429986043468984,0.0,2022,8
2022-09-01,3.724855014519594,5.001871817356594,1.2770168028370001,0.0,2022,9
2022-09-02,3.4360781483980243,4.421332884700223,0.9852547363021986,0.0,2022,9
2022-09-03,2.5693082938824774,3.6350811358921775,1.0657728420097001,0.0,2022,9
2022-09-04,1.6057638791896758,2.6996513629608745,1.0938874837711987,0.0,2022,9
2022-09-05,2.2498398951150675,3.7568231123616673,1.5069832172465998,0.0,2022,9
2022-09-06,2.9528256725204187,4.520678509836521,1.567852837316102,0.0,2022,9
2022-09-07,3.4352366347964156,4.525956696274716,1.0907200614783004,0.0,2022,9
2022-09-08,3.854665656245415,4.378389029238315,0.5237233729929001,0.0,2022,9
2022-09-09,2.0908757748886684,3.623233149824969,1.5323573749363004,0.0,2022,9
2022-09-10,3.868454225304513,4.403395254248013,0.5349410289434995,0.0,2022,9
2022-09-11,3.1945072268957353,3.930427802893934,0.7359205759981986,0.0,2022,9
2022-09-12,3.512362844135473,4.130237373257475,0.6178745291220018,0.0,2022,9
2022-09-13,3.172975087186559,4.286681098655161,1.1137060114686022,0.0,2022,9
2022-09-14,3.433135068983151,4.569866924879352,1.1367318558962012,0.0,2022,9
2022-09-15,2.895600240386507,3.8999940742181076,1.0043938338316005,0.0,2022,9
2022-09-16,0.9126259567898248,2.3205647214673246,1.4079387646774997,0.0,2022,9
2022-09-17,0.3123637767856522,1.022323310511852,0.7099595337261999,0.0,2022,9
2022-09-18,0.7204650562127606,1.39304374818646,0.6725786919736993,0.0,2022,9
2022-09-19,1.141408812888837,2.8712199284316378,1.7298111155428006,0.0,2022,9
2022-09-20,2.53701953871727,3.4006100088471705,0.8635904701299006,0.0,2022,9
2022-09-21,2.477183255992252,3.513577224103152,1.0363939681109002,0.0,2022,9
2022-09-22,2.303087705427662,3.6739455645197627,1.3708578590921006,0.0,2022,9
2022-09-23,2.949687441394368,3.586204937403966,0.6365174960095978,0.0,2022,9
2022-09-24,3.3460095530732965,3.7925980373819983,0.4465884843087018,0.0,2022,9
2022-09-25,1.956980639956633,2.6866376990588314,0.7296570591021985,0.0,2022,9
2022-09-26,1.1014980369366825,2.492955810456282,1.3914577735195994,0.0,2022,9
2022-09-27,1.561896535298747,2.7457665419358475,1.1838700066371004,0.0,2022,9
2022-09-28,2.4406196935475877,3.800014087586987,1.3593943940393993,0.0,2022,9
2022-09-29,3.0220333837291724,3.9146333475145725,0.8925999637854001,0.0,2022,9
2022-09-30,1.7974827520956278,2.5433773978525283,0.7458946457569005,0.0,2022,9
2022-10-01,0.21289990238853362,1.2682410793868337,1.0553411769983,0.0,2022,10
2022-10-02,0.7824745663612683,1.9260654898374687,1.1435909234762005,0.0,2022,10
2022-10-03,1.8477139036003092,2.799124754164609,0.9514108505642997,0.0,2022,10
2022-10-04,1.4833793383975742,2.1266908054609748,0.6433114670634006,0.0,2022,10
2022-10-05,0.5715831837706195,1.3774927967051194,0.8059096129344999,0.0,2022,10
2022-10-06,1.038831216368002,1.879104847380302,0.8402736310123,0.0,2022,10
2022-10-07,0.5576277133806266,1.6534183706848264,1.0957906573042,0.0,2022,10
2022-10-08,-0.29884965303964217,1.4724368703925577,1.7712865234321997,5.0284129,2022,10
2022-10-09,0.29635956243224454,1.4479257732813446,1.1515662108491,0.0,2022,10
2022-10-10,0.9785970271968382,1.8379485964979378,0.8593515693010997,0.0,2022,10
2022-10-11,1.6742046751136377,2.6506589353217365,0.9764542602080988,0.0,2022,10
2022-10-12,1.9310821800914995,2.7779699521615986,0.8468877720700991,0.0,2022,10
2022-10-13,1.870730074126804,2.5615254626992034,0.6907953885723994,0.0,2022,10
2022-10-14,2.0881284336999393,2.486633016346439,0.3985045826464999,0.0,2022,10
2022-10-15,1.4064172713218672,1.6605773846558665,0.25416011333399924,0.0,2022,10
2022-10-16,0.7401079956111586,1.1720940099469588,0.4319860143358002,0.0,2022,10
2022-10-17,0.8465977674722293,1.6438675774032292,0.7972698099309999,0.0,2022,10
2022-10-18,1.2664148527429484,1.7004809883959486,0.43406613565300023,0.0,2022,10
2022-10-19,1.1538817592849036,1.4365561390812038,0.2826743797963003,0.0,2022,10
2022-10-20,0.36521339511637535,1.2805875646090754,0.9153741694927,0.0,2022,10
2022-10-21,1.0543127154547622,1.487497740346962,0.4331850248921998,0.0,2022,10
2022-10-22,1.0297436816187593,1.3711926222548585,0.3414489406360992,0.0,2022,10
2022-10-23,0.8280969861388863,0.8843212878079862,0.056224301669099974,0.0,2022,10
2022-10-24,0.27811462151419625,0.7189710407860965,0.4408564192719003,0.0,2022,10
2022-10-25,0.46259624567619484,1.036677339058295,0.5740810933821002,0.0,2022,10
2022-10-26,0.6117336900629862,0.9623652927185864,0.3506316026556002,0.0,2022,10
2022-10-27,0.9191946627196568,1.1804542341660578,0.261259571446401,0.0,2022,10
2022-10-28,0.77259616147425,0.9843290189693505,0.2117328574951005,0.0,2022,10
2022-10-29,0.8797143657243742,1.045975785026174,0.16626141930179972,0.0,2022,10
2022-10-31,1.1307057470551827,1.4073565696047827,0.27665082254960005,0.0,2022,10
2022-11-01,0.32761919325644195,0.6785051314289421,0.35088593817250013,0.0,2022,11
2022-11-02,0.002511521921615731,0.7574213189573157,0.7549097970356999,0.0,2022,11
2022-11-03,0.3161044854403653,1.0273713224817653,0.7112668370414,0.0,2022,11
2022-11-04,1.1357685681538556,1.7359846397561556,0.6002160716023,0.0,2022,11
2022-11-05,1.2663180773353686,1.4072994159425691,0.14098133860720052,0.0,2022,11
2022-11-06,0.6585315600822487,0.8733330629252493,0.2148015028430006,0.0,2022,11
2022-11-07,0.0008462648375878318,0.9045076473054877,0.9036613824678998,0.0,2022,11
2022-11-08,0.3422617064758167,0.9812912897324159,0.6390295832565991,0.0,2022,11
2022-11-09,0.21291619937270165,1.216981831460402,1.0040656320877004,0.0,2022,11
2022-11-10,0.826328913532345,1.2773583963612458,0.45102948282890076,0.0,2022,11
2022-11-11,0.20538782340476472,1.1193226069735647,0.9139347835688,0.0,2022,11
2022-11-12,1.3286549703135992,1.6233479369551993,0.29469296664160005,0.0,2022,11
2022-11-13,1.2227656126275055,1.3925007312733055,0.16973511864580004,0.0,2022,11
2022-11-14,1.1047276332383749,1.7937834641017742,0.6890558308633994,0.0,2022,11
2022-11-15,1.069023033293097,1.7196207861545982,0.6505977528615012,0.0,2022,11
2022-11-16,0.7909816214638036,1.543846885477604,0.7528652640138004,0.0,2022,11
2022-11-17,0.22286465733459518,1.5075056138880951,1.2846409565535,0.0,2022,11
2022-11-18,1.1403056761973882,2.0485206142775865,0.9082149380801983,0.0,2022,11
2022-11-19,1.5744626303611502,2.23888112866305,0.6644184983018999,0.0,2022,11
2022-11-20,1.7133523988463446,2.066601295695946,0.35324889684960126,0.0,2022,11
2022-11-21,1.3258183936243897,2.316427459360188,0.9906090657357984,0.0,2022,11
2022-11-22,0.8065635216278537,2.093253397239354,1.2866898756115004,0.0,2022,11
2022-11-23,1.1729602366348557,1.7150629797682555,0.5421027431333998,0.0,2022,11
2022-11-24,0.9960698340414422,2.3110696765736414,1.3149998425321991,0.0,2022,11
2022-11-25,1.4486412352175524,2.500950509863754,1.0523092746462015,0.0,2022,11
2022-11-26,2.099525972981537,2.546087553094537,0.44656158011299985,0.0,2022,11
