date,cost,cost_electricity,cost_degradation,cost_baseline,saving_electricity,saving_net,s_final,year,month
2024-11-01,1.9184037200845494,1.9184037200845494,0.0,2.1639618831247858,0.24555816304023637,0.24555816304023637,0.5,2024,11
2024-11-02,1.322580610120537,1.3217806101205372,0.0008,1.3227610539490147,0.0009804438284775063,0.00018044382847759444,0.5,2024,11
2024-11-03,1.5328803784735614,1.4325803784735613,0.10030000000000001,1.5500560039271067,0.1174756254535454,0.01717562545354534,0.5,2024,11
2024-11-04,2.2406371957955176,2.1101238577955175,0.130513338,2.245934223341302,0.13581036554578452,0.005297027545784427,0.5,2024,11
2024-11-05,2.0634265263283007,1.6542438293283008,0.409182697,2.3257913469031606,0.6715475175748598,0.2623648205748599,0.5,2024,11
2024-11-06,2.7084616217454105,2.2970470187454106,0.411414603,3.1143820847981494,0.8173350660527388,0.4059204630527389,0.5,2024,11
2024-11-07,1.9340272942379046,1.8772731222379047,0.056754172000000006,1.9407074281278085,0.06343430588990384,0.00668013388990385,0.5,2024,11
2024-11-08,2.974136560268105,2.974136560268105,0.0,2.9741365602681045,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2024,11
2024-11-09,2.6231841385811108,2.6231841385811108,0.0,2.6231841385811103,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2024,11
2024-11-10,2.384763834390936,2.384763834390936,0.0,2.3847638343909354,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2024,11
2024-11-11,2.036078570067857,1.939078570067857,0.097,2.063278448402847,0.1241998783349898,0.027199878334989602,0.5,2024,11
2024-11-12,1.5644963923847521,1.464396392384752,0.1001,1.651634514994564,0.18723812260981187,0.0871381226098118,0.5,2024,11
2024-11-13,2.345718660035195,2.345718660035195,0.0,2.345718660035194,-1.3322676295501878e-15,-1.3322676295501878e-15,0.5,2024,11
2024-11-14,2.8917986548272325,2.8202986548272326,0.07150000000000001,2.927338807833428,0.1070401530061953,0.035540153006195396,0.5,2024,11
2024-11-15,2.8757331588837207,2.8757331588837207,0.0,2.87573315888372,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2024,11
2024-11-16,1.9319972606008675,1.9299972606008675,0.002,1.9326261894832388,0.0026289288823713175,0.0006289288823713157,0.5,2024,11
2024-11-17,1.612498107176872,1.465830023176872,0.146668084,1.6322091514668418,0.1663791282899698,0.019711044289969726,0.5,2024,11
2024-11-18,1.67312599002632,1.67222599002632,0.0009,1.6736299108213497,0.0014039207950296007,0.0005039207950296998,0.5,2024,11
2024-11-19,1.861997273796807,1.861997273796807,0.0,1.8619972737968067,-2.220446049250313e-16,-2.220446049250313e-16,0.5,2024,11
2024-11-20,2.146135017796553,2.045635017796553,0.10049999999999999,2.1815216458577047,0.1358866280611517,0.03538662806115189,0.5,2024,11
2024-11-21,2.123855557839096,2.123855557839096,0.0,2.123855557839096,0.0,0.0,0.5,2024,11
2024-11-22,2.6923937713183608,2.6923937713183608,0.0,2.6923937713183603,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2024,11
2024-11-23,1.4533939387092416,1.4533939387092416,0.0,1.4533939387092423,6.661338147750939e-16,6.661338147750939e-16,0.5,2024,11
