date,cost,cost_electricity,cost_degradation,cost_baseline,saving_electricity,saving_net,s_final,year,month
2024-12-15,4.953982000000002,4.953982000000002,0.0,4.953982,-1.7763568394002505e-15,-1.7763568394002505e-15,0.5,2024,12
2024-12-16,5.0321,5.0321,0.0,5.0321,0.0,0.0,0.5,2024,12
2024-12-17,3.9424399999999995,3.9424399999999995,0.0,3.9424399999999995,0.0,0.0,0.5,2024,12
2024-12-18,4.326300000000001,4.326300000000001,0.0,4.3263,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2024,12
2024-12-19,5.548239999999996,5.548239999999996,0.0,5.54824,3.552713678800501e-15,3.552713678800501e-15,0.5,2024,12
2024-12-20,6.448959999999998,6.448959999999998,0.0,6.44896,1.7763568394002505e-15,1.7763568394002505e-15,0.5,2024,12
2024-12-21,3.5891459999999995,3.5891459999999995,0.0,3.589146,4.440892098500626e-16,4.440892098500626e-16,0.5,2024,12
2024-12-22,5.1702200000000005,5.1702200000000005,0.0,5.17022,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2024,12
2024-12-23,6.222100000000001,6.222100000000001,0.0,6.222099999999999,-1.7763568394002505e-15,-1.7763568394002505e-15,0.5,2024,12
2024-12-24,9.990519999999998,9.990519999999998,0.0,9.99052,1.7763568394002505e-15,1.7763568394002505e-15,0.5,2024,12
2024-12-25,6.010500000000001,6.010500000000001,0.0,6.010499999999999,-2.6645352591003757e-15,-2.6645352591003757e-15,0.5,2024,12
2024-12-26,4.626264000000002,4.626264000000002,0.0,4.626263999999999,-2.6645352591003757e-15,-2.6645352591003757e-15,0.5,2024,12
2024-12-27,7.001241999999997,7.001241999999997,0.0,7.0012419999999995,2.6645352591003757e-15,2.6645352591003757e-15,0.5,2024,12
2024-12-28,3.876839999999998,3.876839999999998,0.0,3.8768399999999996,1.7763568394002505e-15,1.7763568394002505e-15,0.5,2024,12
2024-12-29,3.5973300000000004,3.5973300000000004,0.0,3.59733,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2024,12
2024-12-30,6.8004099999999985,6.8004099999999985,0.0,6.800409999999999,8.881784197001252e-16,8.881784197001252e-16,0.5,2024,12
2024-12-31,4.594179999999999,4.594179999999999,0.0,4.59418,8.881784197001252e-16,8.881784197001252e-16,0.5,2024,12
2025-01-01,5.344199999999999,5.344199999999999,0.0,5.3442,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,1
2025-01-02,4.528160000000001,4.528160000000001,0.0,4.52816,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,1
2025-01-03,6.217899999999999,6.217899999999999,0.0,6.2179,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,1
2025-01-04,4.1456360000000005,4.1456360000000005,0.0,4.145636,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,1
2025-01-05,3.7900279999999995,3.7900279999999995,0.0,3.790028,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,1
2025-01-06,5.1356,5.1356,0.0,5.1356,0.0,0.0,0.5,2025,1
2025-01-07,5.688659999999999,5.688659999999999,0.0,5.68866,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,1
2025-01-08,4.4260399999999995,4.4260399999999995,0.0,4.4260399999999995,0.0,0.0,0.5,2025,1
2025-01-09,5.268934,5.268934,0.0,5.268934,0.0,0.0,0.5,2025,1
2025-01-10,7.214064000000001,7.214064000000001,0.0,7.214064,-1.7763568394002505e-15,-1.7763568394002505e-15,0.5,2025,1
2025-01-11,4.422000000000001,4.422000000000001,0.0,4.422,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,1
2025-01-12,5.754671999999999,5.754671999999999,0.0,5.754671999999999,0.0,0.0,0.5,2025,1
2025-01-13,4.55806,4.55806,0.0,4.558059999999999,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,1
2025-01-14,7.414819999999998,7.414819999999998,0.0,7.414820000000001,2.6645352591003757e-15,2.6645352591003757e-15,0.5,2025,1
2025-01-15,5.321339999999998,5.321339999999998,0.0,5.321339999999999,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,1
2025-01-16,4.7954000000000025,4.7954000000000025,0.0,4.795399999999999,-3.552713678800501e-15,-3.552713678800501e-15,0.5,2025,1
2025-01-17,6.406599999999998,6.406599999999998,0.0,6.406599999999999,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,1
2025-01-18,5.1189379999999955,5.1189379999999955,0.0,5.118938,4.440892098500626e-15,4.440892098500626e-15,0.5,2025,1
2025-01-19,5.092581999999998,5.092581999999998,0.0,5.092582,1.7763568394002505e-15,1.7763568394002505e-15,0.5,2025,1
2025-01-20,4.351480000000002,4.351480000000002,0.0,4.3514800000000005,-1.7763568394002505e-15,-1.7763568394002505e-15,0.5,2025,1
2025-01-21,4.27084,4.27084,0.0,4.27084,0.0,0.0,0.5,2025,1
2025-01-22,4.54856,4.54856,0.0,4.548559999999999,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,1
2025-01-23,4.3558,4.3558,0.0,4.3558,0.0,0.0,0.5,2025,1
2025-01-24,7.042760000000001,7.042760000000001,0.0,7.0427599999999995,-1.7763568394002505e-15,-1.7763568394002505e-15,0.5,2025,1
2025-01-25,4.196235999999999,4.196235999999999,0.0,4.196236,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,1
2025-01-26,4.867302,4.867302,0.0,4.8673020000000005,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,1
2025-01-27,2.8341199999999986,2.8341199999999986,0.0,2.8341199999999995,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,1
2025-01-28,5.450239999999999,5.450239999999999,0.0,5.450239999999999,0.0,0.0,0.5,2025,1
2025-01-29,5.735060000000001,5.735060000000001,0.0,5.73506,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,1
2025-01-30,2.9342199999999994,2.9342199999999994,0.0,2.93422,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,1
2025-01-31,4.60118,4.60118,0.0,4.601179999999999,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,1
2025-02-01,4.1969840000000005,4.1969840000000005,0.0,4.1969840000000005,0.0,0.0,0.5,2025,2
2025-02-02,3.450457999999999,3.450457999999999,0.0,3.4504579999999994,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,2
2025-02-03,4.803523999999999,4.803523999999999,0.0,4.8035239999999995,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,2
2025-02-04,5.728519999999999,5.728519999999999,0.0,5.72852,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,2
2025-02-05,3.5189360000000005,3.5189360000000005,0.0,3.518936,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,2
2025-02-06,2.7408,2.7408,0.0,2.7407999999999997,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,2
2025-02-07,3.60666,3.60666,0.0,3.6066599999999998,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,2
2025-02-08,3.655366000000001,3.655366000000001,0.0,3.655366,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,2
2025-02-09,6.703443999999999,6.703443999999999,0.0,6.703443999999999,0.0,0.0,0.5,2025,2
2025-02-10,6.388160000000003,6.388160000000003,0.0,6.38816,-2.6645352591003757e-15,-2.6645352591003757e-15,0.5,2025,2
2025-02-11,5.682260000000002,5.682260000000002,0.0,5.682259999999999,-2.6645352591003757e-15,-2.6645352591003757e-15,0.5,2025,2
2025-02-12,5.66014,5.66014,0.0,5.660139999999999,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,2
2025-02-13,6.271719999999997,6.271719999999997,0.0,6.271719999999999,2.6645352591003757e-15,2.6645352591003757e-15,0.5,2025,2
2025-02-14,4.106633999999999,4.106633999999999,0.0,4.106634,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,2
2025-02-15,5.2459000000000024,5.2459000000000024,0.0,5.2459,-2.6645352591003757e-15,-2.6645352591003757e-15,0.5,2025,2
2025-02-16,3.0272000000000006,3.0272000000000006,0.0,3.0272,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,2
2025-02-17,3.7769999999999997,3.7769999999999997,0.0,3.7769999999999992,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,2
2025-02-18,2.68348,2.68348,0.0,2.68348,0.0,0.0,0.5,2025,2
2025-02-19,3.6406999999999994,3.6406999999999994,0.0,3.6407,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,2
2025-02-20,5.0288200000000005,5.0288200000000005,0.0,5.0288200000000005,0.0,0.0,0.5,2025,2
2025-02-21,3.9801000000000006,3.9801000000000006,0.0,3.9800999999999997,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,2
2025-02-22,2.871594,2.871594,0.0,2.871594,0.0,0.0,0.5,2025,2
2025-02-23,3.944138,3.944138,0.0,3.944138,0.0,0.0,0.5,2025,2
2025-02-24,5.010080000000001,5.010080000000001,0.0,5.010079999999999,-1.7763568394002505e-15,-1.7763568394002505e-15,0.5,2025,2
2025-02-25,3.998599999999999,3.998599999999999,0.0,3.9985999999999997,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,2
2025-02-26,3.6747,3.6747,0.0,3.6746999999999996,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,2
2025-02-27,5.301160000000003,5.301160000000003,0.0,5.301159999999999,-3.552713678800501e-15,-3.552713678800501e-15,0.5,2025,2
2025-02-28,3.970288000000001,3.970288000000001,0.0,3.970287999999999,-1.7763568394002505e-15,-1.7763568394002505e-15,0.5,2025,2
2025-03-01,7.103536,7.103536,0.0,7.103536,0.0,0.0,0.5,2025,3
2025-03-02,3.4877919999999993,3.4877919999999993,0.0,3.487792,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,3
2025-03-03,2.18604,2.18604,0.0,2.18604,0.0,0.0,0.5,2025,3
2025-03-04,3.2522599999999984,3.2522599999999984,0.0,3.2522599999999997,1.3322676295501878e-15,1.3322676295501878e-15,0.5,2025,3
2025-03-05,3.675579999999999,3.675579999999999,0.0,3.6755799999999996,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,3
2025-03-06,4.27004,4.27004,0.0,4.27004,0.0,0.0,0.5,2025,3
2025-03-07,2.8138599999999996,2.8138599999999996,0.0,2.8138599999999996,0.0,0.0,0.5,2025,3
2025-03-08,2.4573119999999995,2.4573119999999995,0.0,2.457312,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,3
2025-03-09,2.482766,2.482766,0.0,2.482766,0.0,0.0,0.5,2025,3
2025-03-10,3.7905360000000003,3.7905360000000003,0.0,3.7905359999999995,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,3
2025-03-11,3.6570599999999995,3.6570599999999995,0.0,3.65706,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,3
2025-03-12,4.49906,4.49906,0.0,4.499059999999999,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,3
2025-03-13,4.036519999999999,4.036519999999999,0.0,4.036519999999999,0.0,0.0,0.5,2025,3
2025-03-14,5.778202,5.778202,0.0,5.778201999999999,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,3
2025-03-15,2.368608,2.368608,0.0,2.368608,0.0,0.0,0.5,2025,3
2025-03-16,2.5365339999999996,2.5365339999999996,0.0,2.5365339999999996,0.0,0.0,0.5,2025,3
2025-03-17,2.91758,2.91758,0.0,2.91758,0.0,0.0,0.5,2025,3
2025-03-18,2.8891100000000005,2.8891100000000005,0.0,2.8891099999999996,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,3
2025-03-19,3.92288,3.92288,0.0,3.92288,0.0,0.0,0.5,2025,3
2025-03-20,3.2809399999999993,3.2809399999999993,0.0,3.2809399999999997,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,3
2025-03-21,3.7123599999999994,3.7123599999999994,0.0,3.7123599999999994,0.0,0.0,0.5,2025,3
2025-03-22,3.0687799999999994,3.0687799999999994,0.0,3.06878,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,3
2025-03-23,3.6465660000000004,3.6465660000000004,0.0,3.646566,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,3
2025-03-24,2.6268799999999994,2.6268799999999994,0.0,2.62688,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,3
2025-03-25,2.8145300000000004,2.8145300000000004,0.0,2.8145299999999995,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,3
2025-03-26,3.497839999999999,3.497839999999999,0.0,3.4978399999999996,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,3
2025-03-27,3.2292000000000005,3.2292000000000005,0.0,3.2291999999999996,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,3
2025-03-28,4.725379999999999,4.725379999999999,0.0,4.7253799999999995,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,3
2025-03-29,2.245540000000001,2.245540000000001,0.0,2.24554,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,3
2025-03-30,3.105872,3.105872,0.0,3.105872,0.0,0.0,0.5,2025,3
2025-03-31,2.7248500000000004,2.7248500000000004,0.0,2.72485,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,3
2025-04-01,2.19942,2.19942,0.0,2.19942,0.0,0.0,0.5,2025,4
2025-04-02,3.595960000000002,3.595960000000002,0.0,3.59596,-2.220446049250313e-15,-2.220446049250313e-15,0.5,2025,4
2025-04-03,3.7830199999999996,3.7830199999999996,0.0,3.78302,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,4
2025-04-04,3.195379999999999,3.195379999999999,0.0,3.19538,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,4
2025-04-05,3.1707279999999995,3.1707279999999995,0.0,3.170728,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,4
2025-04-06,2.1979540000000006,2.1979540000000006,0.0,2.197954,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,4
2025-04-07,2.5628400000000013,2.5628400000000013,0.0,2.56284,-1.3322676295501878e-15,-1.3322676295501878e-15,0.5,2025,4
2025-04-08,2.576800000000001,2.576800000000001,0.0,2.5768,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,4
2025-04-09,2.5231399999999993,2.5231399999999993,0.0,2.5231399999999997,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,4
2025-04-10,3.4155,3.4155,0.0,3.4154999999999998,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,4
2025-04-11,2.928279999999999,2.928279999999999,0.0,2.92828,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,4
2025-04-12,2.47346,2.47346,0.0,2.47346,0.0,0.0,0.5,2025,4
2025-04-13,3.3903320000000003,3.3903320000000003,0.0,3.390332,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,4
2025-04-14,2.050019999999999,2.050019999999999,0.0,2.05002,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,4
2025-04-15,3.34242,3.34242,0.0,3.3424199999999997,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,4
2025-04-16,4.1386199999999995,4.1386199999999995,0.0,4.1386199999999995,0.0,0.0,0.5,2025,4
2025-04-17,4.469500000000001,4.469500000000001,0.0,4.469499999999999,-1.7763568394002505e-15,-1.7763568394002505e-15,0.5,2025,4
2025-04-18,2.4999600000000006,2.4999600000000006,0.0,2.4999599999999993,-1.3322676295501878e-15,-1.3322676295501878e-15,0.5,2025,4
2025-04-19,2.0218000000000003,2.0218000000000003,0.0,2.0218000000000003,0.0,0.0,0.5,2025,4
2025-04-20,4.5619200000000015,4.5619200000000015,0.0,4.561920000000001,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,4
2025-04-21,3.1899759999999993,3.1899759999999993,0.0,3.1899759999999997,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,4
2025-04-22,3.1048599999999995,3.1048599999999995,0.0,3.10486,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,4
2025-04-23,2.9118399999999998,2.9118399999999998,0.0,2.9118399999999998,0.0,0.0,0.5,2025,4
2025-04-24,3.4846199999999987,3.4846199999999987,0.0,3.48462,1.3322676295501878e-15,1.3322676295501878e-15,0.5,2025,4
2025-04-25,3.50446,3.50446,0.0,3.50446,0.0,0.0,0.5,2025,4
2025-04-26,2.58412,2.58412,0.0,2.5841200000000004,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,4
2025-04-27,3.3130239999999995,3.3130239999999995,0.0,3.3130240000000004,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,4
2025-04-28,2.17607,2.17607,0.0,2.17607,0.0,0.0,0.5,2025,4
2025-04-29,2.8078800000000004,2.8078800000000004,0.0,2.80788,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,4
2025-04-30,2.01007,2.01007,0.0,2.01007,0.0,0.0,0.5,2025,4
2025-05-01,2.1937799999999994,2.1937799999999994,0.0,2.19378,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,5
2025-05-02,3.555440000000001,3.555440000000001,0.0,3.55544,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,5
2025-05-03,3.088140000000002,3.088140000000002,0.0,3.08814,-1.7763568394002505e-15,-1.7763568394002505e-15,0.5,2025,5
2025-05-04,2.8573600000000003,2.8573600000000003,0.0,2.85736,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,5
2025-05-05,2.59448,2.59448,0.0,2.59448,0.0,0.0,0.5,2025,5
2025-05-06,2.17574,2.17574,0.0,2.17574,0.0,0.0,0.5,2025,5
2025-05-07,2.783720000000001,2.783720000000001,0.0,2.7837199999999998,-1.3322676295501878e-15,-1.3322676295501878e-15,0.5,2025,5
2025-05-08,2.42068,2.42068,0.0,2.42068,0.0,0.0,0.5,2025,5
2025-05-09,2.896300000000001,2.896300000000001,0.0,2.8963,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,5
2025-05-10,2.10936,2.10936,0.0,2.10936,0.0,0.0,0.5,2025,5
2025-05-11,2.293918,2.293918,0.0,2.2939179999999997,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,5
2025-05-12,2.21611,2.21611,0.0,2.2161099999999996,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,5
2025-05-13,2.0694599999999994,2.0694599999999994,0.0,2.06946,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,5
2025-05-14,2.10028,2.10028,0.0,2.1002799999999997,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,5
2025-05-15,3.7422199999999997,3.7422199999999997,0.0,3.74222,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,5
2025-05-16,2.5891800000000003,2.5891800000000003,0.0,2.58918,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,5
2025-05-17,1.5512640000000002,1.5512640000000002,0.0,1.5512639999999998,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,5
2025-05-18,2.6224,2.6224,0.0,2.6224,0.0,0.0,0.5,2025,5
2025-05-19,2.0739699999999996,2.0739699999999996,0.0,2.07397,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,5
2025-05-20,2.506909999999999,2.506909999999999,0.0,2.50691,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,5
2025-05-21,1.706999999999999,1.706999999999999,0.0,1.7069999999999999,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,5
2025-05-22,3.078560000000001,3.078560000000001,0.0,3.07856,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,5
2025-05-23,2.9949719999999997,2.9949719999999997,0.0,2.9949719999999997,0.0,0.0,0.5,2025,5
2025-05-24,4.723686,4.723686,0.0,4.723686000000001,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,5
2025-05-25,2.63538,2.63538,0.0,2.6353799999999996,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,5
2025-05-26,2.3406199999999986,2.3406199999999986,0.0,2.3406199999999995,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,5
2025-05-27,2.59376,2.59376,0.0,2.5937599999999996,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,5
2025-05-28,3.838559999999998,3.838559999999998,0.0,3.83856,2.220446049250313e-15,2.220446049250313e-15,0.5,2025,5
2025-05-29,3.0063400000000002,3.0063400000000002,0.0,3.00634,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,5
2025-05-30,2.1984900000000005,2.1984900000000005,0.0,2.1984899999999996,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,5
2025-05-31,2.7242159999999997,2.7242159999999997,0.0,2.7242159999999997,0.0,0.0,0.5,2025,5
2025-06-01,4.09255,4.09255,0.0,4.092549999999999,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,6
2025-06-02,2.3655140000000006,2.3655140000000006,0.0,2.3655139999999997,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,6
2025-06-03,2.473585999999999,2.473585999999999,0.0,2.4735859999999996,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,6
2025-06-04,1.6306599999999993,1.6306599999999993,0.0,1.6306599999999998,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,6
2025-06-05,3.7473359999999984,3.7473359999999984,0.0,3.747336,1.3322676295501878e-15,1.3322676295501878e-15,0.5,2025,6
2025-06-06,3.9257599999999986,3.9257599999999986,0.0,3.9257599999999995,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,6
2025-06-07,3.4333200000000006,3.4333200000000006,0.0,3.43332,-4.440892098500626e-16,-4.440892098500626e-16,0.5,2025,6
2025-06-08,2.8327200000000015,2.8327200000000015,0.0,2.83272,-1.3322676295501878e-15,-1.3322676295501878e-15,0.5,2025,6
2025-06-09,4.382199999999998,4.382199999999998,0.0,4.3822,1.7763568394002505e-15,1.7763568394002505e-15,0.5,2025,6
2025-06-10,2.19352,2.19352,0.0,2.19352,0.0,0.0,0.5,2025,6
2025-06-11,2.4085759999999996,2.4085759999999996,0.0,2.408576,4.440892098500626e-16,4.440892098500626e-16,0.5,2025,6
2025-06-12,2.478008,2.478008,0.0,2.478008,0.0,0.0,0.5,2025,6
2025-06-13,3.900854,3.900854,0.0,3.900854,0.0,0.0,0.5,2025,6
2025-06-14,3.617438000000001,3.617438000000001,0.0,3.617438,-8.881784197001252e-16,-8.881784197001252e-16,0.5,2025,6
2025-06-15,2.933172,2.933172,0.0,2.933172,0.0,0.0,0.5,2025,6
2025-06-16,2.693783999999999,2.693783999999999,0.0,2.693784,8.881784197001252e-16,8.881784197001252e-16,0.5,2025,6
