date,cost,cost_electricity,cost_degradation,cost_baseline,saving_electricity,saving_net,s_final,year,month
2024-11-01,1.6529978610064346,1.4279978610064346,0.225,2.161068397654239,0.7330705366478045,0.5080705366478044,1.0,2024,11
2024-11-02,1.3220465104982713,1.3220465104982713,0.0,1.3220465104982717,4.440892098500626e-16,4.440892098500626e-16,1.0,2024,11
2024-11-03,1.3934327440775922,0.9809327440775921,0.41250000000000003,1.4765020411710343,0.4955692970934422,0.08306929709344213,1.0,2024,11
2024-11-04,1.9263013810333662,1.4623838550333663,0.463917526,2.2409649551155306,0.7785811000821643,0.3146635740821644,1.0,2024,11
2024-11-05,1.002847094093185,0.538929568093185,0.463917526,2.2808197013726916,1.7418901332795067,1.2779726072795066,1.0,2024,11
2024-11-06,1.5500526885486763,1.0111351625486762,0.538917526,3.0605708131736824,2.049435650625006,1.5105181246250061,1.0,2024,11
2024-11-07,1.4923841447594497,1.0284666187594498,0.463917526,1.9397571400812381,0.9112905213217883,0.4473729953217884,1.0,2024,11
2024-11-08,2.947906573584598,2.947906573584598,0.0,2.9479065735845977,-4.440892098500626e-16,-4.440892098500626e-16,1.0,2024,11
2024-11-09,2.6231841385811108,2.6231841385811108,0.0,2.6231841385811103,-4.440892098500626e-16,-4.440892098500626e-16,1.0,2024,11
2024-11-10,2.3529776260737663,2.3529776260737663,0.0,2.3529776260737654,-8.881784197001252e-16,-8.881784197001252e-16,1.0,2024,11
2024-11-11,1.9486179872581886,1.9486179872581886,0.0,1.9486179872581892,6.661338147750939e-16,6.661338147750939e-16,1.0,2024,11
2024-11-12,1.1692419337710525,0.7053244077710524,0.463917526,1.478800963862011,0.7734765560909586,0.30955903009095853,1.0,2024,11
2024-11-13,2.201565071502451,1.7376475455024512,0.463917526,2.297708938970352,0.5600613934679011,0.09614386746790116,1.0,2024,11
2024-11-14,2.7937725652210097,2.4350734472210096,0.35869911800000004,2.8309184634562423,0.3958450162352327,0.03714589823523262,1.0,2024,11
2024-11-15,2.837022850153364,2.837022850153364,0.0,2.837022850153363,-8.881784197001252e-16,-8.881784197001252e-16,1.0,2024,11
2024-11-16,1.9306011051892213,1.9306011051892213,0.0,1.9306011051892211,-2.220446049250313e-16,-2.220446049250313e-16,1.0,2024,11
2024-11-17,1.2019270200045478,0.7380094940045479,0.463917526,1.6145599981078047,0.8765505041032569,0.41263297810325694,1.0,2024,11
2024-11-18,1.385037340480131,0.921119814480131,0.463917526,1.6295426671881106,0.7084228527079796,0.24450532670797953,1.0,2024,11
2024-11-19,1.7031419821148965,1.2392244561148964,0.463917526,1.8470309386797945,0.6078064825648981,0.14388895656489797,1.0,2024,11
2024-11-20,2.0274798346338105,1.7274798346338105,0.30000000000000004,2.0546147045387095,0.32713486990489904,0.027134869904898995,1.0,2024,11
